input_nbr,input_scale,tau_in,tau_out,thr_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,bias_in,seed,accuracy,accuracy_2
60000.0,0.0015,30.0,30.0,1.0,0.005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.2997,0.2926
60000.0,0.0015,30.0,30.0,1.0,0.005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.016,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.008,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.004,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.4427,0.4555
60000.0,0.0015,30.0,30.0,1.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.016,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.008,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.001,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.004,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.0005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.4942,0.5024
60000.0,0.0015,30.0,30.0,1.0,0.0005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.016,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.0005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.008,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,1.0,0.0005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.004,50.0,0.098,0.098
60000.0,0.0015,30.0,30.0,2.0,0.005,1.0,350.0,100.0,1.0,10.0,10.0,2.0,0.032,50.0,0.4624,0.4627
