vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,0.9,0.0,47.28,46.71,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,1.1,0.0,46.17,46.8,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,5.0,1.2,0.0,49.27,48.16,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,0.9,0.0,51.18000000000001,53.55,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,1.1,0.0,43.5,45.52,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,3.0,1.2,0.0,55.75,55.63,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,0.9,0.0,48.32,49.67,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,1.1,0.0,49.51,51.4,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,4.0,1.2,0.0,47.9,49.4,100.0
-0.25,0.75,0.5,60000.0,0.03,0.06,1.0,1.0,0.35,0.0,0.005,20.0,5.0,0.002,,1.0,0.0,1.8,-1.8,1.0,2.0,0.9,0.0,51.41,52.43,100.0
