vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.5,0.0,32.43,37.68,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.6,0.0,38.24,42.86,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.7,0.0,40.04,43.81,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,2.0,0.8,0.0,37.580000000000005,43.75,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.5,0.0,40.79,39.37,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.6,0.0,33.879999999999995,38.47,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.7,0.0,49.16,52.27,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,3.0,0.8,0.0,47.949999999999996,48.13,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.5,0.0,49.35,48.79,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.6,0.0,42.95,43.18,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.7,0.0,41.870000000000005,41.54,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,1.5,4.0,0.8,0.0,38.59,38.71,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.5,0.0,35.27,40.24,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.6,0.0,42.309999999999995,46.29,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.7,0.0,43.82,44.68,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,2.0,0.8,0.0,45.28,45.97,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.5,0.0,45.09,46.22,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.6,0.0,41.05,42.32,100.0
0.0,1.0,0.5,60000.0,0.03,0.1,1.0,1.0,0.2,0.0,0.005,20.0,10.0,0.01,,1.0,0.0,1.8,-1.8,2.0,3.0,0.7,0.0,46.26,44.85,100.0
